Timestamp,TemperatureC,PressureBar,FlowRateLMin,TankLevelPercent
2026-06-09T08:24:04,71.06,4.73,102.78,63.71
2026-06-09T08:24:05,71.23,4.7,103.15,63.67
2026-06-09T08:24:06,71.32,4.7,101.96,63.7
2026-06-09T08:24:07,71.24,4.74,99.43,63.75
2026-06-09T08:24:08,71.05,4.73,98.0,63.78
2026-06-09T08:24:09,71.1,4.78,98.92,63.8
2026-06-09T08:24:10,70.93,4.82,101.57,63.78
2026-06-09T08:24:11,70.93,4.8,102.95,63.83
2026-06-09T08:24:12,71.02,4.83,105.81,63.86
2026-06-09T08:24:13,71.2,4.84,106.44,63.86
2026-06-09T08:24:14,71.33,4.87,104.13,63.91
2026-06-09T08:24:15,71.37,4.83,101.98,63.89
2026-06-09T08:24:16,71.22,4.81,101.23,63.84
2026-06-09T08:24:17,71.14,4.78,101.22,63.84
2026-06-09T08:24:18,71.08,4.78,101.29,63.87
2026-06-09T08:24:19,70.94,4.81,100.98,63.83
2026-06-09T08:24:20,70.92,4.79,102.05,63.78
2026-06-09T08:24:21,70.83,4.78,100.27,63.8
2026-06-09T08:24:22,70.9,4.75,102.65,63.79
2026-06-09T08:24:23,71.07,4.7,101.49,63.79
2026-06-09T08:24:24,71.21,4.68,103.45,63.76
2026-06-09T08:24:25,71.13,4.65,103.89,63.79
2026-06-09T08:24:26,70.96,4.66,106.74,63.76
2026-06-09T08:24:27,70.82,4.69,109.12,63.72
2026-06-09T08:24:28,70.62,4.68,108.25,63.7
2026-06-09T08:24:29,70.55,4.63,105.92,63.74
2026-06-09T08:24:30,70.52,4.6,105.98,63.75
2026-06-09T08:24:31,70.43,4.64,108.77,63.79
2026-06-09T08:24:32,70.24,4.65,106.78,63.74
2026-06-09T08:24:33,70.26,4.63,105.8,63.73
2026-06-09T08:24:34,70.34,4.67,107.06,63.69
2026-06-09T08:24:35,70.51,4.7,109.29,63.7
2026-06-09T08:24:36,70.67,4.68,111.59,63.66
2026-06-09T08:24:37,70.77,4.65,114.1,63.68
2026-06-09T08:24:38,70.59,4.69,112.43,63.67
2026-06-09T08:24:39,70.72,4.64,112.18,63.66
2026-06-09T08:24:40,70.58,4.67,112.17,63.67
2026-06-09T08:24:41,70.6,4.69,115.04,63.62
2026-06-09T08:24:42,70.49,4.69,116.89,63.59
2026-06-09T08:24:43,70.36,4.72,117.81,63.6
2026-06-09T08:24:44,70.48,4.72,117.5,63.64
2026-06-09T08:24:45,70.65,4.73,115.38,63.67
2026-06-09T08:24:46,70.47,4.72,115.36,63.65
2026-06-09T08:24:47,70.4,4.72,117.1,63.64
2026-06-09T08:24:48,70.34,4.72,115.98,63.67
2026-06-09T08:24:49,70.2,4.77,118.42,63.7
2026-06-09T08:24:50,70.19,4.8,118.11,63.7
2026-06-09T08:24:51,70.18,4.82,116.65,63.7
2026-06-09T08:24:52,70.12,4.85,113.95,63.68
2026-06-09T08:24:53,69.95,4.84,113.46,63.72
2026-06-09T08:24:54,69.93,4.85,113.24,63.76
2026-06-09T08:24:55,69.93,4.86,115.14,63.74
2026-06-09T08:24:56,70.01,4.86,112.34,63.74
2026-06-09T08:24:57,69.85,4.83,114.66,63.75
2026-06-09T08:24:58,69.9,4.82,115.92,63.75
2026-06-09T08:24:59,69.75,4.82,113.2,63.72
2026-06-09T08:25:00,69.57,4.82,111.1,63.74
2026-06-09T08:25:01,69.48,4.83,112.61,63.77
2026-06-09T08:25:02,69.5,4.78,109.95,63.73
2026-06-09T08:25:03,69.62,4.79,112.78,63.7
2026-06-09T08:25:04,69.43,4.78,113.13,63.73
2026-06-09T08:25:05,69.37,4.78,111.06,63.72
2026-06-09T08:25:06,69.51,4.74,112.38,63.71
2026-06-09T08:25:07,69.32,4.69,111.91,63.74
2026-06-09T08:25:08,69.15,4.71,110.16,63.76
2026-06-09T08:25:09,69.12,4.69,108.14,63.72
2026-06-09T08:25:10,69.26,4.65,109.43,63.67
2026-06-09T08:25:11,69.26,4.67,107.08,63.63
2026-06-09T08:25:12,69.06,4.65,108.28,63.64
2026-06-09T08:25:13,69.16,4.63,106.92,63.61
2026-06-09T08:25:14,69.32,4.61,109.21,63.62
2026-06-09T08:25:15,69.19,4.63,108.72,63.62
2026-06-09T08:25:16,69.29,4.65,110.65,63.61
2026-06-09T08:25:17,69.23,4.64,113.58,63.62
2026-06-09T08:25:18,69.21,4.67,113.55,63.6
2026-06-09T08:25:19,69.23,4.67,113.74,63.6
2026-06-09T08:25:20,69.34,4.67,115.01,63.65
2026-06-09T08:25:21,69.49,4.69,116.76,63.61
2026-06-09T08:25:22,69.64,4.71,118.64,63.56
2026-06-09T08:25:23,69.59,4.74,118.83,63.55
2026-06-09T08:25:24,69.42,4.76,120.63,63.58
2026-06-09T08:25:25,69.35,4.75,123.32,63.53
2026-06-09T08:25:26,69.45,4.78,123.95,63.57
2026-06-09T08:25:27,69.51,4.82,126.11,63.59
2026-06-09T08:25:28,69.69,4.87,124.47,63.62
2026-06-09T08:25:29,69.76,4.91,122.96,63.57
2026-06-09T08:25:30,69.58,4.94,121.11,63.61
2026-06-09T08:25:31,69.68,4.97,123.04,63.63
2026-06-09T08:25:32,69.51,4.92,124.71,63.61
2026-06-09T08:25:33,69.54,4.88,122.99,63.65
2026-06-09T08:25:34,69.45,4.88,125.06,63.64
2026-06-09T08:25:35,69.47,4.9,125.87,63.62
2026-06-09T08:25:36,69.54,4.95,126.76,63.6
2026-06-09T08:25:37,69.74,4.97,126.09,63.64
2026-06-09T08:25:38,69.59,4.94,123.5,63.6
2026-06-09T08:25:39,69.47,4.96,121.78,63.64
2026-06-09T08:25:40,69.61,5.0,123.12,63.59
2026-06-09T08:25:41,69.59,5.0,125.26,63.63
2026-06-09T08:25:42,69.71,5.04,126.2,63.62
2026-06-09T08:25:43,69.79,5.08,126.45,63.67
2026-06-09T08:25:44,69.85,5.12,127.88,63.63
2026-06-09T08:25:45,69.66,5.13,130.83,63.64
2026-06-09T08:25:46,69.5,5.16,130.55,63.64
2026-06-09T08:25:47,69.56,5.12,127.94,63.65
2026-06-09T08:25:48,69.74,5.16,127.72,63.62
2026-06-09T08:25:49,69.9,5.16,125.55,63.61
2026-06-09T08:25:50,69.81,5.15,127.61,63.62
2026-06-09T08:25:51,69.68,5.12,129.71,63.59
2026-06-09T08:25:52,69.86,5.17,130.42,63.58
2026-06-09T08:25:53,69.92,5.18,129.36,63.6
2026-06-09T08:25:54,69.92,5.22,128.03,63.59
2026-06-09T08:25:55,69.78,5.2,129.22,63.6
2026-06-09T08:25:56,69.83,5.15,132.07,63.64
2026-06-09T08:25:57,69.94,5.15,131.59,63.63
2026-06-09T08:25:58,69.88,5.11,129.49,63.63
2026-06-09T08:25:59,69.72,5.11,129.7,63.59
2026-06-09T08:26:00,69.6,5.14,130.15,63.64
2026-06-09T08:26:01,69.6,5.18,132.79,63.61
2026-06-09T08:26:02,69.63,5.23,131.23,63.59
2026-06-09T08:26:03,69.82,5.27,129.31,63.63
2026-06-09T08:26:04,69.64,5.26,130.23,63.67
2026-06-09T08:26:05,69.62,5.29,131.5,63.66
2026-06-09T08:26:06,69.44,5.27,131.99,63.68
2026-06-09T08:26:07,69.54,5.26,133.75,63.69
2026-06-09T08:26:08,69.54,5.3,136.59,63.67
2026-06-09T08:26:09,69.6,5.26,134.59,63.7
2026-06-09T08:26:10,69.75,5.26,133.39,63.66
2026-06-09T08:26:11,69.88,5.3,135.4,63.7
2026-06-09T08:26:12,69.83,5.34,134.26,63.69
2026-06-09T08:26:13,69.7,5.36,134.44,63.65
2026-06-09T08:26:14,69.85,5.4,133.02,63.65
2026-06-09T08:26:15,69.73,5.38,131.04,63.69
2026-06-09T08:26:16,69.57,5.33,129.43,63.72
2026-06-09T08:26:17,69.74,5.35,129.45,63.67
2026-06-09T08:26:18,69.77,5.38,128.62,63.67
2026-06-09T08:26:19,69.77,5.35,128.39,63.63
2026-06-09T08:26:20,69.59,5.31,128.58,63.61
2026-06-09T08:26:21,69.67,5.34,128.94,63.58
2026-06-09T08:26:22,69.6,5.31,130.31,63.54
2026-06-09T08:26:23,69.53,5.31,131.29,63.5
2026-06-09T08:26:24,69.49,5.32,130.05,63.5
2026-06-09T08:26:25,69.44,5.32,130.32,63.46
2026-06-09T08:26:26,69.39,5.3,132.87,63.49
2026-06-09T08:26:27,69.34,5.27,130.56,63.46
2026-06-09T08:26:28,69.45,5.28,129.95,63.51
2026-06-09T08:26:29,69.52,5.29,127.04,63.5
2026-06-09T08:26:30,69.51,5.26,125.01,63.53
2026-06-09T08:26:31,69.36,5.26,124.45,63.57
2026-06-09T08:26:32,69.38,5.3,122.13,63.53
2026-06-09T08:26:33,69.35,5.31,122.69,63.56
2026-06-09T08:26:34,69.17,5.34,120.64,63.6
2026-06-09T08:26:35,69.27,5.35,121.29,63.63
2026-06-09T08:26:36,69.28,5.36,120.79,63.59
2026-06-09T08:26:37,69.11,5.37,121.56,63.54
2026-06-09T08:26:38,68.97,5.36,123.74,63.52
2026-06-09T08:26:39,68.86,5.35,122.11,63.53
2026-06-09T08:26:40,68.99,5.38,122.74,63.57
2026-06-09T08:26:41,69.19,5.39,123.64,63.56
2026-06-09T08:26:42,69.12,5.38,125.34,63.54
2026-06-09T08:26:43,68.99,5.39,126.03,63.5
2026-06-09T08:26:44,68.98,5.37,128.3,63.45
2026-06-09T08:26:45,68.94,5.4,126.67,63.5
2026-06-09T08:26:46,69.08,5.39,125.51,63.5
2026-06-09T08:26:47,69.22,5.42,124.94,63.52
2026-06-09T08:26:48,69.16,5.39,122.89,63.56
2026-06-09T08:26:49,69.34,5.41,122.29,63.59
2026-06-09T08:26:50,69.17,5.41,119.6,63.6
2026-06-09T08:26:51,69.33,5.4,121.44,63.65
2026-06-09T08:26:52,69.43,5.36,121.8,63.62
2026-06-09T08:26:53,69.42,5.33,123.19,63.62
2026-06-09T08:26:54,69.58,5.38,123.97,63.61
2026-06-09T08:26:55,69.64,5.4,121.98,63.58
2026-06-09T08:26:56,69.67,5.44,119.17,63.54
2026-06-09T08:26:57,69.75,5.41,118.21,63.52
2026-06-09T08:26:58,69.73,5.44,118.58,63.52
2026-06-09T08:26:59,69.54,5.41,120.26,63.53
2026-06-09T08:27:00,69.55,5.39,122.4,63.55
2026-06-09T08:27:01,69.39,5.39,120.72,63.57
2026-06-09T08:27:02,69.38,5.43,119.36,63.6
2026-06-09T08:27:03,69.21,5.44,121.88,63.58
2026-06-09T08:27:04,69.31,5.45,119.84,63.55
2026-06-09T08:27:05,69.25,5.5,119.87,63.56
2026-06-09T08:27:06,69.06,5.5,117.21,63.59
2026-06-09T08:27:07,69.02,5.49,117.03,63.58
2026-06-09T08:27:08,69.0,5.54,115.25,63.54
2026-06-09T08:27:09,69.11,5.49,117.0,63.58
2026-06-09T08:27:10,69.15,5.47,115.16,63.6
2026-06-09T08:27:11,69.19,5.47,112.17,63.61
2026-06-09T08:27:12,69.03,5.49,109.66,63.57
2026-06-09T08:27:13,68.95,5.47,112.55,63.59
2026-06-09T08:27:14,68.94,5.52,113.09,63.57
2026-06-09T08:27:15,69.07,5.5,113.31,63.62
2026-06-09T08:27:16,69.27,5.47,112.88,63.66
2026-06-09T08:27:17,69.18,5.44,109.97,63.68
2026-06-09T08:27:18,69.33,5.41,112.17,63.69
2026-06-09T08:27:19,69.23,5.37,113.75,63.67
2026-06-09T08:27:20,69.32,5.39,114.68,63.69
2026-06-09T08:27:21,69.37,5.35,113.9,63.72
2026-06-09T08:27:22,69.57,5.38,113.73,63.76
2026-06-09T08:27:23,69.48,5.42,115.62,63.72
2026-06-09T08:27:24,69.6,5.41,118.21,63.69
2026-06-09T08:27:25,69.49,5.42,117.98,63.73
2026-06-09T08:27:26,69.49,5.38,120.51,63.7
2026-06-09T08:27:27,69.68,5.41,118.33,63.71
2026-06-09T08:27:28,69.78,5.39,116.92,63.69
2026-06-09T08:27:29,69.93,5.39,115.24,63.65
2026-06-09T08:27:30,69.86,5.41,115.72,63.62
2026-06-09T08:27:31,69.92,5.43,116.53,63.65
2026-06-09T08:27:32,70.08,5.4,118.09,63.66
2026-06-09T08:27:33,70.0,5.38,117.88,63.69
2026-06-09T08:27:34,69.92,5.43,115.74,63.67
2026-06-09T08:27:35,69.8,5.46,118.35,63.66
2026-06-09T08:27:36,69.6,5.47,115.93,63.71
2026-06-09T08:27:37,69.77,5.49,113.81,63.74
2026-06-09T08:27:38,69.83,5.47,114.25,63.74
2026-06-09T08:27:39,69.75,5.49,116.09,63.72
2026-06-09T08:27:40,69.79,5.48,118.15,63.68
2026-06-09T08:27:41,69.67,5.53,115.9,63.65
2026-06-09T08:27:42,69.56,5.54,114.84,63.66
2026-06-09T08:27:43,69.47,5.49,116.09,63.61
2026-06-09T08:27:44,69.35,5.47,114.83,63.64
2026-06-09T08:27:45,69.46,5.46,115.24,63.67
2026-06-09T08:27:46,69.32,5.5,114.04,63.66
2026-06-09T08:27:47,69.49,5.53,113.18,63.65
2026-06-09T08:27:48,69.68,5.55,110.66,63.61
2026-06-09T08:27:49,69.84,5.57,113.12,63.65
2026-06-09T08:27:50,69.98,5.56,113.36,63.7
2026-06-09T08:27:51,69.92,5.57,112.99,63.72
2026-06-09T08:27:52,69.77,5.55,114.57,63.77
2026-06-09T08:27:53,69.97,5.54,112.29,63.72
2026-06-09T08:27:54,70.16,5.51,110.77,63.72
2026-06-09T08:27:55,70.27,5.55,113.75,63.74
2026-06-09T08:27:56,70.09,5.59,116.34,63.78
2026-06-09T08:27:57,69.9,5.61,115.1,63.82
2026-06-09T08:27:58,69.92,5.59,114.5,63.85
2026-06-09T08:27:59,69.88,5.62,115.37,63.81
2026-06-09T08:28:00,69.92,5.59,117.96,63.85
2026-06-09T08:28:01,69.99,5.57,118.41,63.84
2026-06-09T08:28:02,70.04,5.59,121.39,63.79
2026-06-09T08:28:03,70.05,5.56,121.85,63.8
2026-06-09T08:28:04,69.93,5.55,121.32,63.77
2026-06-09T08:28:05,69.78,5.6,122.51,63.74
2026-06-09T08:28:06,69.74,5.6,123.7,63.77
2026-06-09T08:28:07,69.66,5.58,121.45,63.73
2026-06-09T08:28:08,69.66,5.56,119.1,63.77
2026-06-09T08:28:09,69.84,5.58,121.03,63.76
2026-06-09T08:28:10,70.03,5.59,122.13,63.74
2026-06-09T08:28:11,69.86,5.55,122.59,63.73
2026-06-09T08:28:12,69.82,5.57,124.54,63.78
2026-06-09T08:28:13,69.68,5.59,126.76,63.8
2026-06-09T08:28:14,69.8,5.57,128.58,63.83
2026-06-09T08:28:15,69.72,5.62,129.59,63.86
2026-06-09T08:28:16,69.81,5.66,130.51,63.9
2026-06-09T08:28:17,69.73,5.66,127.92,63.94
2026-06-09T08:28:18,69.91,5.7,129.86,63.93
2026-06-09T08:28:19,69.9,5.72,130.79,63.97
2026-06-09T08:28:20,69.73,5.71,131.39,63.93
2026-06-09T08:28:21,69.59,5.69,131.57,63.89
2026-06-09T08:28:22,69.58,5.71,133.86,63.91
2026-06-09T08:28:23,69.5,5.71,136.31,63.87
2026-06-09T08:28:24,69.57,5.76,138.99,63.83
2026-06-09T08:28:25,69.6,5.75,137.04,63.87
2026-06-09T08:28:26,69.78,5.74,137.5,63.86
2026-06-09T08:28:27,69.67,5.7,134.78,63.84
2026-06-09T08:28:28,69.52,5.71,133.45,63.85
2026-06-09T08:28:29,69.35,5.7,135.04,63.86
2026-06-09T08:28:30,69.39,5.68,134.79,63.82
2026-06-09T08:28:31,69.29,5.67,137.41,63.78
2026-06-09T08:28:32,69.26,5.64,135.22,63.83
2026-06-09T08:28:33,69.19,5.67,137.48,63.84
2026-06-09T08:28:34,69.02,5.66,140.25,63.86
2026-06-09T08:28:35,68.82,5.66,138.84,63.87
2026-06-09T08:28:36,68.99,5.65,136.35,63.88
2026-06-09T08:28:37,68.94,5.61,138.14,63.91
2026-06-09T08:28:38,68.94,5.64,139.5,63.93
2026-06-09T08:28:39,68.78,5.59,138.79,63.95
2026-06-09T08:28:40,68.96,5.54,139.32,63.97
2026-06-09T08:28:41,69.03,5.52,139.55,63.97
2026-06-09T08:28:42,69.04,5.5,137.7,63.98
2026-06-09T08:28:43,69.03,5.54,137.56,63.94
2026-06-09T08:28:44,69.09,5.52,140.46,63.96
2026-06-09T08:28:45,68.9,5.49,139.94,63.93
2026-06-09T08:28:46,68.84,5.53,140.77,63.89
2026-06-09T08:28:47,68.68,5.51,141.84,63.88
2026-06-09T08:28:48,68.87,5.53,144.4,63.89
2026-06-09T08:28:49,68.95,5.5,141.51,63.84
2026-06-09T08:28:50,68.76,5.5,143.89,63.83
2026-06-09T08:28:51,68.8,5.5,142.63,63.79
2026-06-09T08:28:52,68.87,5.53,139.8,63.84
2026-06-09T08:28:53,68.97,5.56,140.44,63.82
2026-06-09T08:28:54,68.83,5.56,138.32,63.78
2026-06-09T08:28:55,68.63,5.61,137.07,63.81
2026-06-09T08:28:56,68.76,5.64,136.88,63.82
2026-06-09T08:28:57,68.87,5.64,136.3,63.86
2026-06-09T08:28:58,68.68,5.64,134.07,63.87
2026-06-09T08:28:59,68.61,5.61,135.07,63.86
2026-06-09T08:29:00,68.76,5.59,135.35,63.86
2026-06-09T08:29:01,68.62,5.59,136.68,63.86
2026-06-09T08:29:02,68.73,5.59,138.77,63.89
2026-06-09T08:29:03,68.88,5.59,136.87,63.94
2026-06-09T08:29:04,69.0,5.64,137.75,63.93
2026-06-09T08:29:05,69.15,5.65,136.58,63.93
2026-06-09T08:29:06,69.24,5.62,133.61,63.89
2026-06-09T08:29:07,69.39,5.67,135.45,63.85
2026-06-09T08:29:08,69.34,5.71,133.37,63.82
2026-06-09T08:29:09,69.15,5.69,133.48,63.84
2026-06-09T08:29:10,69.04,5.71,130.72,63.86
2026-06-09T08:29:11,69.12,5.71,133.13,63.88
2026-06-09T08:29:12,68.96,5.72,130.96,63.9
2026-06-09T08:29:13,68.88,5.75,132.36,63.91
2026-06-09T08:29:14,68.71,5.76,133.88,63.88
2026-06-09T08:29:15,68.88,5.71,133.66,63.92
2026-06-09T08:29:16,68.71,5.71,131.3,63.9
2026-06-09T08:29:17,68.55,5.72,132.37,63.93
2026-06-09T08:29:18,68.38,5.69,131.49,63.93
2026-06-09T08:29:19,68.47,5.73,133.45,63.88
2026-06-09T08:29:20,68.38,5.7,135.91,63.85
2026-06-09T08:29:21,68.35,5.74,138.16,63.88
2026-06-09T08:29:22,68.42,5.78,135.27,63.9
2026-06-09T08:29:23,68.35,5.75,135.34,63.91
2026-06-09T08:29:24,68.44,5.74,135.96,63.88
2026-06-09T08:29:25,68.39,5.77,136.09,63.93
2026-06-09T08:29:26,68.23,5.82,137.48,63.95
2026-06-09T08:29:27,68.04,5.79,140.04,63.93
2026-06-09T08:29:28,68.04,5.78,142.88,63.89
2026-06-09T08:29:29,68.1,5.74,143.36,63.9
2026-06-09T08:29:30,68.26,5.77,140.58,63.85
2026-06-09T08:29:31,68.23,5.74,141.68,63.82
2026-06-09T08:29:32,68.4,5.72,140.63,63.79
2026-06-09T08:29:33,68.49,5.73,141.23,63.75
2026-06-09T08:29:34,68.43,5.69,143.0,63.8
2026-06-09T08:29:35,68.62,5.7,145.03,63.84
2026-06-09T08:29:36,68.51,5.7,144.83,63.87
2026-06-09T08:29:37,68.53,5.73,147.21,63.91
2026-06-09T08:29:38,68.36,5.68,145.45,63.94
2026-06-09T08:29:39,68.3,5.64,147.32,63.99
2026-06-09T08:29:40,68.39,5.64,150.29,63.96
2026-06-09T08:29:41,68.27,5.61,147.74,64.0
2026-06-09T08:29:42,68.08,5.57,144.87,64.03
2026-06-09T08:29:43,68.15,5.55,143.39,64.04
2026-06-09T08:29:44,68.05,5.52,141.01,64.01
2026-06-09T08:29:45,68.13,5.53,143.24,63.98
2026-06-09T08:29:46,68.31,5.52,145.12,63.95
2026-06-09T08:29:47,68.25,5.56,146.91,63.95
2026-06-09T08:29:48,68.22,5.53,147.75,63.98
2026-06-09T08:29:49,68.41,5.5,149.23,63.99
2026-06-09T08:29:50,68.32,5.47,149.35,64.0
2026-06-09T08:29:51,68.18,5.46,150.2,64.01
2026-06-09T08:29:52,68.37,5.42,152.9,63.96
2026-06-09T08:29:53,68.43,5.43,153.7,63.92
2026-06-09T08:29:54,68.36,5.4,156.36,63.94
2026-06-09T08:29:55,68.17,5.36,154.88,63.97
2026-06-09T08:29:56,68.08,5.38,153.26,63.99
2026-06-09T08:29:57,68.26,5.39,154.92,64.02
2026-06-09T08:29:58,68.46,5.4,155.68,64.07
2026-06-09T08:29:59,68.29,5.39,153.63,64.05
2026-06-09T08:30:00,68.19,5.36,153.9,64.05
2026-06-09T08:30:01,68.27,5.34,153.59,64.08
2026-06-09T08:30:02,68.39,5.3,151.07,64.09
2026-06-09T08:30:03,68.59,5.3,148.83,64.11
2026-06-09T08:30:04,68.71,5.33,146.21,64.15
2026-06-09T08:30:05,68.59,5.29,147.83,64.15
2026-06-09T08:30:06,68.42,5.24,150.38,64.13
2026-06-09T08:30:07,68.34,5.22,150.42,64.12
2026-06-09T08:30:08,68.16,5.19,151.69,64.13
2026-06-09T08:30:09,68.12,5.18,154.64,64.13
2026-06-09T08:30:10,68.02,5.22,157.36,64.11
2026-06-09T08:30:11,68.14,5.23,154.57,64.13
2026-06-09T08:30:12,68.3,5.2,156.4,64.1
2026-06-09T08:30:13,68.23,5.24,153.97,64.14
2026-06-09T08:30:14,68.21,5.26,156.47,64.13
2026-06-09T08:30:15,68.19,5.24,157.02,64.13
2026-06-09T08:30:16,68.12,5.2,158.84,64.16
2026-06-09T08:30:17,68.03,5.17,160,64.17
2026-06-09T08:30:18,67.88,5.2,160,64.19
2026-06-09T08:30:19,68.04,5.22,160,64.21
2026-06-09T08:30:20,67.89,5.23,160,64.24
2026-06-09T08:30:21,67.74,5.19,158.34,64.27
2026-06-09T08:30:22,67.86,5.22,156.45,64.27
2026-06-09T08:30:23,67.69,5.26,153.52,64.25
2026-06-09T08:30:24,67.83,5.28,154.34,64.29
2026-06-09T08:30:25,67.86,5.32,152.03,64.27
2026-06-09T08:30:26,67.87,5.35,154.27,64.23
2026-06-09T08:30:27,68.06,5.35,153.01,64.18
2026-06-09T08:30:28,68.03,5.36,154.04,64.15
2026-06-09T08:30:29,67.86,5.31,155.24,64.1
2026-06-09T08:30:30,67.74,5.36,153.31,64.11
2026-06-09T08:30:31,67.66,5.34,153.53,64.13
2026-06-09T08:30:32,67.76,5.38,150.91,64.11
2026-06-09T08:30:33,67.8,5.36,149.83,64.08
2026-06-09T08:30:34,67.71,5.38,151.89,64.13
2026-06-09T08:30:35,67.8,5.37,151.84,64.09
2026-06-09T08:30:36,67.87,5.36,148.91,64.14
2026-06-09T08:30:37,67.68,5.36,147.08,64.09
2026-06-09T08:30:38,67.58,5.4,147.51,64.08
2026-06-09T08:30:39,67.5,5.37,150.46,64.1
2026-06-09T08:30:40,67.52,5.38,153.01,64.08
2026-06-09T08:30:41,67.34,5.39,152.72,64.12
2026-06-09T08:30:42,67.29,5.41,153.0,64.16
2026-06-09T08:30:43,67.41,5.45,152.68,64.19
2026-06-09T08:30:44,67.34,5.42,155.33,64.21
2026-06-09T08:30:45,67.17,5.37,153.12,64.23
2026-06-09T08:30:46,67.1,5.42,154.78,64.24
2026-06-09T08:30:47,67.27,5.43,156.5,64.26
2026-06-09T08:30:48,67.3,5.39,156.55,64.26
2026-06-09T08:30:49,67.34,5.38,155.23,64.25
2026-06-09T08:30:50,67.15,5.42,157.52,64.28
2026-06-09T08:30:51,67.06,5.43,154.91,64.31
2026-06-09T08:30:52,67.13,5.47,152.76,64.31
2026-06-09T08:30:53,67.27,5.48,150.25,64.3
2026-06-09T08:30:54,67.12,5.46,149.89,64.26
2026-06-09T08:30:55,67.04,5.49,150.3,64.28
2026-06-09T08:30:56,67.19,5.5,151.87,64.32
2026-06-09T08:30:57,67.35,5.53,151.45,64.31
2026-06-09T08:30:58,67.44,5.57,151.11,64.35
2026-06-09T08:30:59,67.63,5.54,154.1,64.37
2026-06-09T08:31:00,67.76,5.5,151.46,64.39
2026-06-09T08:31:01,67.94,5.47,150.93,64.42
2026-06-09T08:31:02,67.75,5.49,153.58,64.4
2026-06-09T08:31:03,67.66,5.54,150.86,64.41
2026-06-09T08:31:04,67.54,5.52,149.84,64.41
2026-06-09T08:31:05,67.52,5.49,152.12,64.44
2026-06-09T08:31:06,67.49,5.5,152.2,64.47
2026-06-09T08:31:07,67.65,5.49,152.84,64.43
2026-06-09T08:31:08,67.66,5.47,154.26,64.46
2026-06-09T08:31:09,67.73,5.45,155.95,64.5
2026-06-09T08:31:10,67.6,5.41,157.73,64.5
2026-06-09T08:31:11,67.4,5.36,155.6,64.49
2026-06-09T08:31:12,67.58,5.34,154.13,64.48
2026-06-09T08:31:13,67.6,5.34,156.65,64.45
2026-06-09T08:31:14,67.46,5.34,158.82,64.44
2026-06-09T08:31:15,67.55,5.37,160,64.42
2026-06-09T08:31:16,67.55,5.41,157.63,64.42
2026-06-09T08:31:17,67.5,5.41,157.43,64.45
2026-06-09T08:31:18,67.47,5.42,155.68,64.44
2026-06-09T08:31:19,67.3,5.41,154.36,64.42
2026-06-09T08:31:20,67.13,5.45,154.08,64.4
2026-06-09T08:31:21,67.33,5.45,153.65,64.38
2026-06-09T08:31:22,67.39,5.49,152.64,64.41
2026-06-09T08:31:23,67.25,5.49,151.67,64.43
2026-06-09T08:31:24,67.07,5.51,149.47,64.38
2026-06-09T08:31:25,67.2,5.51,146.98,64.39
2026-06-09T08:31:26,67.21,5.5,145.61,64.39
2026-06-09T08:31:27,67.02,5.52,145.1,64.37
2026-06-09T08:31:28,67.05,5.49,146.9,64.33
2026-06-09T08:31:29,66.89,5.49,145.54,64.36
2026-06-09T08:31:30,66.9,5.5,142.64,64.35
2026-06-09T08:31:31,66.74,5.45,141.71,64.39
2026-06-09T08:31:32,66.81,5.46,143.09,64.39
2026-06-09T08:31:33,66.99,5.51,140.56,64.38
2026-06-09T08:31:34,67.13,5.51,140.72,64.39
2026-06-09T08:31:35,67.28,5.55,139.96,64.36
2026-06-09T08:31:36,67.39,5.55,139.42,64.38
2026-06-09T08:31:37,67.44,5.52,137.18,64.43
2026-06-09T08:31:38,67.58,5.55,136.22,64.45
2026-06-09T08:31:39,67.76,5.57,136.06,64.46
2026-06-09T08:31:40,67.71,5.57,133.27,64.42
2026-06-09T08:31:41,67.59,5.61,131.94,64.42
2026-06-09T08:31:42,67.41,5.6,130.01,64.41
2026-06-09T08:31:43,67.43,5.65,127.45,64.41
2026-06-09T08:31:44,67.27,5.64,128.67,64.45
2026-06-09T08:31:45,67.47,5.65,130.38,64.42
2026-06-09T08:31:46,67.62,5.64,131.28,64.37
2026-06-09T08:31:47,67.77,5.61,132.84,64.37
2026-06-09T08:31:48,67.68,5.57,131.39,64.32
2026-06-09T08:31:49,67.66,5.61,133.72,64.35
2026-06-09T08:31:50,67.7,5.61,130.93,64.36
2026-06-09T08:31:51,67.75,5.59,128.05,64.36
2026-06-09T08:31:52,67.61,5.58,128.96,64.33
2026-06-09T08:31:53,67.49,5.58,130.7,64.38
2026-06-09T08:31:54,67.51,5.62,128.7,64.39
2026-06-09T08:31:55,67.32,5.67,131.39,64.4
2026-06-09T08:31:56,67.3,5.7,131.09,64.38
2026-06-09T08:31:57,67.35,5.69,132.44,64.33
2026-06-09T08:31:58,67.41,5.68,132.23,64.34
2026-06-09T08:31:59,67.28,5.72,132.02,64.29
2026-06-09T08:32:00,67.13,5.76,134.46,64.28
2026-06-09T08:32:01,67.11,5.73,134.04,64.3
2026-06-09T08:32:02,67.26,5.76,132.11,64.34
2026-06-09T08:32:03,67.31,5.76,134.73,64.37
2026-06-09T08:32:04,67.51,5.74,136.61,64.41
